input_text_ids,input_text,target_text,prefix
1303984:2,Okay - i don ' t mind the oily part ( cause most are cooked that way ) but it was way too bland .,NULL ~ food quality,TAD
1303984:3,The scallion pancakes and fried dumplings were nothing out of the ordinary .,scallion pancakes ~ food quality ~~ fried dumplings ~ food quality,TAD
1308557:0,The service was the only thing good about this restaurant .,restaurant ~ restaurant general ~~ service ~ service general,TAD
1308557:1,"It ' s boring on the inside , and our sushi was pretty below average . . . the tuna was soggy and the other rolls had no flavor .",sushi ~ food quality ~~ tuna ~ food quality ~~ rolls ~ food quality ~~ NULL ~ ambience general,TAD
1308557:2,I definitely wouldn ' t go back .,NULL ~ restaurant general,TAD
1310217:1,Their pad penang is delicious and everything else is fantastic .,pad penang ~ food quality,TAD
1310217:2,The price is reasonable although the service is poor .,service ~ service general ~~ NULL ~ restaurant prices,TAD
1318537:0,fresh restaurant was amazing . . . . . . . . food was delicious and of course fresh .,fresh restaurant ~ restaurant general ~~ food ~ food quality,TAD
1318537:1,"great for a romantic evening , or a fun evening with friends . . .",NULL ~ restaurant miscellaneous ~~ NULL ~ ambience general,TAD
1318537:2,I will be going back very soon .,NULL ~ restaurant general,TAD
1318537:3,keep up the good work .,NULL ~ restaurant general,TAD
1318537:4,Hats off to the chef .,chef ~ food quality,TAD
1328078:2,It was wonderful .,NULL ~ restaurant general,TAD
1328078:3,"the salads are delicious , both refreshing and very spicy .",salads ~ food quality,TAD
1328078:4,We had Pam ' s special fried fish and it was amazing .,Pam ' s special fried fish ~ food quality,TAD
1328078:5,too large for just two people but nothing was left .,NULL ~ food quality ~~ NULL ~ food style_options,TAD
1335154:1,"Great vibe , lots of people .",vibe ~ ambience general,TAD
1335154:3,"My husbands was perfect , my was well done and dry .",NULL ~ food quality ~~ NULL ~ food quality,TAD
1335154:4,"I didn ' t complain , I liked the atmosphere so much .",atmosphere ~ ambience general,TAD
1335656:1,On a hot day it was fabulous to stop in and enjoy lunch .,NULL ~ restaurant general,TAD
1335656:2,"Ambience is so cute and quaint , good for business although we were there on vacation .",NULL ~ restaurant miscellaneous ~~ Ambience ~ ambience general,TAD
1335656:3,Salads were fantastic .,Salads ~ food quality,TAD
1335656:4,Although we were looking for regular lettuce and some walnuts the salads we got were great .,salads ~ food quality,TAD
1335656:5,Ingredients are organic which is a real plus for me .,Ingredients ~ food quality,TAD
1335656:6,We will be back .,NULL ~ restaurant general,TAD
1338124:0,"This is some really good , inexpensive sushi .",sushi ~ food quality ~~ sushi ~ food prices,TAD
1338124:2,The spicy Tuna roll is huge and probably the best that I ' ve had at this price range .,spicy Tuna roll ~ food quality ~~ spicy Tuna roll ~ food style_options ~~ spicy Tuna roll ~ food prices,TAD
1338124:3,The Yellowtail was particularly good as well .,Yellowtail ~ food quality,TAD
1338124:4,"I have reservations about the all you can eat deal , however - - the choices are fairly limited and you can probably order more food than you can eat for less than $ 18 by just going off the menu .",all you can eat deal ~ food style_options ~~ all you can eat deal ~ food prices,TAD
1338124:5,"In any event , this is a place I ' ll be sure to stop by again when I ' m in this part of town .",place ~ restaurant general,TAD
1340075:0,Big Wong gets big Ups for a fine establishment .,Big Wong ~ restaurant general,TAD
1340075:1,"They have it all - - great price , food , and service .",NULL ~ restaurant general ~~ service ~ service general ~~ food ~ food quality ~~ NULL ~ restaurant prices,TAD
1340075:2,The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can .,waiters ~ service general ~~ atmosphere ~ ambience general,TAD
1340075:3,The food is prepared quickly and efficiently .,NULL ~ service general,TAD
1340075:4,"And it all comes at a very reasonable price ( congee , noodles , and rice dishes are no more than $ 3 - 6 each ) .",congee ~ food prices ~~ noodles ~ food prices ~~ rice dishes ~ food prices,TAD
1340075:5,The takeout is great too since they give high quality tupperware as well .,takeout ~ service general,TAD
1340075:6,This place is always very crowded and popular .,place ~ restaurant miscellaneous,TAD
1341354:1,Enjoyed a very nice Caesar Salad while my wife had arugula and goat cheese . . . . both very tasty .,Caesar Salad ~ food quality ~~ arugula and goat cheese ~ food quality,TAD
1341354:2,We both opted for a pasta dish and they were served timely and fresh .,NULL ~ service general ~~ pasta dish ~ food quality,TAD
1341354:3,"We concluded with tiramisu chocolate cake , both were delicious .",tiramisu chocolate cake ~ food quality,TAD
1341354:4,We ' d go back again,NULL ~ restaurant general,TAD
1347423:0,I recently went to this restaurant with some co - workers for lunch and had an amazing time .,restaurant ~ restaurant general,TAD
1347423:1,"The staff was accomodating , the food was absolutely delicious and the place is lovely .",staff ~ service general ~~ food ~ food quality ~~ place ~ ambience general,TAD
1347423:2,We even had a visit from the Manager who wanted to make sure we were enjoying ourselves .,Manager ~ service general,TAD
1347423:3,"Yes , the prices are high , but I felt it was worth it .",NULL ~ restaurant general ~~ NULL ~ restaurant prices,TAD
1347423:4,We all felt it was worth it .,NULL ~ restaurant general,TAD
1349391:0,sometimes i get good food and ok service .,service ~ service general ~~ food ~ food quality,TAD
1349391:1,"sometimes i get bad food and bad service , sometimes i get good good and bad service .",service ~ service general ~~ good ~ food quality ~~ food ~ food quality,TAD
1349391:2,it is not consistent .,NULL ~ restaurant general,TAD
1352948:0,The place is a BISTRO which means : simple dishes and wine served efficiently in a bustling atmosphere .,NULL ~ service general ~~ dishes ~ food style_options ~~ wine ~ drinks style_options ~~ atmosphere ~ ambience general,TAD
1352948:1,And where does Patis go wrong ; no where .,Patis ~ restaurant general,TAD
1352948:2,"You are not eating haut cuisine with subtle hints of whatever but : Cassuolet , Steake Fritte , Tripe Stew , etc ; simple stuff .",NULL ~ food quality ~~ NULL ~ food style_options,TAD
1352948:3,And evaluated on those terms Pastis is simply wonderful .,Pastis ~ restaurant general,TAD
1353599:0,Right off the L in Brooklyn this is a nice cozy place with good pizza .,pizza ~ food quality ~~ place ~ ambience general,TAD
1353599:1,Mine was a little burnt but still delicious with goat cheese and panchetta ( raddichio was kind of bitter though ) .,NULL ~ food quality ~~ NULL ~ food quality,TAD
1353599:2,My friend got the mushroom pizza which tasted better .,mushroom pizza ~ food quality,TAD
1353599:3,The sangria was pretty tasty and good on a hot muggy day .,sangria ~ drinks quality,TAD
1353599:4,Kind of a small place but I guess if they are not too busy might be able to fit a group or kids .,place ~ restaurant miscellaneous,TAD
1353599:5,Overall I would recommend it and go back again .,NULL ~ restaurant general,TAD
1357554:0,I started out with a Bombay beer which was big enough for two .,Bombay beer ~ drinks style_options,TAD
1357554:2,MMmmm . . . it was delicious .,NULL ~ food quality,TAD
1357554:3,"Service was slow , but the people were friendly .",people ~ service general ~~ Service ~ service general,TAD
1357554:4,It ' s a nice place to relax and have conversation .,place ~ ambience general,TAD
1357554:5,I can ' t wait to go back .,NULL ~ restaurant general,TAD
1367358:1,The food is authentic Italian - delicious !,food ~ food quality,TAD
1367358:2,"Pizza is terrific , as is homemade pasta .",Pizza ~ food quality ~~ homemade pasta ~ food quality,TAD
1367358:3,"Ambience is delightful , service impeccable .",service ~ service general ~~ Ambience ~ ambience general,TAD
1380450:0,I ' m still mad that i had to pay for lousy food .,food ~ food quality,TAD
1380450:1,The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed .,hanger steak ~ food quality ~~ tuna ~ food quality,TAD
1380450:2,Service was also horrible and the ambience is not that great .,Service ~ service general ~~ ambience ~ ambience general,TAD
1380450:3,DO not try unless you ' re just going there to hang out like the rest of the hipsters who apparently have no sense of taste .,NULL ~ restaurant miscellaneous,TAD
1387314:0,I go and eat out at many different restaurants and this is one place you have go and try .,place ~ restaurant general,TAD
1387314:1,This is my first time writing a review for a restaurant because the food and service was excellent .,service ~ service general ~~ food ~ food quality,TAD
1387314:2,The filet mignon dish was superb !,filet mignon dish ~ food quality,TAD
1387314:3,I would defiantly come back here again as one of my top choices .,NULL ~ restaurant general,TAD
1387314:4,It ' s a small cute restaurant .,restaurant ~ ambience general,TAD
1390357:0,I absolutely love this place ! ! !,place ~ restaurant general,TAD
1390357:2,"I like the ambience , it ' s very dark and original .",ambience ~ ambience general,TAD
1390357:4,The sushi is amazing ! ! !,sushi ~ food quality,TAD
1390357:5,And amazingly cheap .,NULL ~ food prices,TAD
1390357:6,Big thumbs up !,NULL ~ restaurant general,TAD
1394712:0,Very affordable and excellent ambient !,NULL ~ restaurant prices ~~ ambient ~ ambience general,TAD
1394712:1,We ordered some beef and noodle soup dishes from the Thai section of the menu but nothing we got was Thai .,beef and noodle soup dishes ~ food quality,TAD
1394712:2,We were very disappointed .,NULL ~ food quality,TAD
1394712:3,We won ' t go to this place again for a good meal .,meal ~ food quality,TAD
1394712:4,"However , I think this place is a good hang out spot .",place ~ ambience general,TAD
1395421:0,My Girlfriend and I stumbled onto this hopping place the other night and had a great time !,place ~ restaurant general,TAD
1395421:1,THe Pizza and wine were excellent - the service too - - but what really MADE this place was the backyard dining area .,service ~ service general ~~ Pizza ~ food quality ~~ backyard dining area ~ ambience general ~~ wine ~ drinks quality,TAD
1395421:2,It is one the nicest outdoor restaurants I have ever seen in NY - - I am from Italy and this place rivals the ones in my country .,NULL ~ ambience general,TAD
1395421:3,"They tell me they are going to cover the garden in glass for the winter , so i ' m looking forward to going there on a snowy night to enjoy it .",NULL ~ restaurant miscellaneous,TAD
1395421:4,Check this place out !,place ~ restaurant general,TAD
1395421:5,HIGHLY RECOMMENDED ! ! ! ! !,NULL ~ restaurant general,TAD
1398844:0,"First of all , this place is * not * romantic , as claimed by Citysearch ' s editorial review .",place ~ ambience general,TAD
1398844:1,"Either that , or the editor ' s idea of romance must be sharing a conversation with the next table , while trying to speak louder than the traffic on 57th .",NULL ~ ambience general,TAD
