prefix,input_text,target_text
TASD,"Oui, c'est plutôt cuit à point",The review expressed positive opinion on food quality for NULL
TASD,"La complexité annoncée des plats, elle est ou ?",The review expressed negative opinion on food style_options for plats
TASD,Ce n'est pas à tomber par terre,The review expressed negative opinion on food quality for NULL
TASD,"Il y peut y avoir des sauces ""sur etagere"" dans les plats cuisines",The review expressed negative opinion on food quality for sauces
TASD,"Bref, rien qui justifie 3 heures à table pour 2 plats pour 4 personnes, si ce n'est un bon moyen de se démarquer des autres restaus Viêt/thaï .",The review expressed negative opinion on service general for NULL
TASD,De la bonne com !,The review expressed negative opinion on restaurant miscellaneous for NULL
TASD,Accueil zero,The review expressed negative opinion on service general for Accueil
TASD,REFUS DU PASSTIME alors qu'ils sont dedans et prévenu à la réservation et en arrivant.,The review expressed negative opinion on service general for NULL
TASD,C'est une BELLE ARNAQUE !!!!,The review expressed negative opinion on restaurant general for NULL
TASD,On s'est fait INSULTER par le responsable le 20 décembre 2014 c'est INADMISSIBLE !!!!,The review expressed negative opinion on service general for responsable
TASD,Dommage pour les patrons qui perdent du monde à cause de l'employé qui se prend pour un patron justement !,The review expressed negative opinion on service general for employé
TASD,Un jeune serveur très sympa je le plaint !,The review expressed positive opinion on service general for serveur
TASD,ADIEU !!!,The review expressed negative opinion on restaurant general for NULL
TASD,Le cadre est vraiment sympathique et la déco très agréable ce qui contraste avec le peu d'amabilité d'une des serveuses assez désagréable et passée maître dans l'art de faire des réflexions à la clientèle.,"The review expressed positive opinion on ambience general for cadre , positive opinion on ambience general for déco , negative opinion on service general for serveuses"
TASD,"L'autre serveuse étant, pour sa part , très gauche dans le service.",The review expressed negative opinion on service general for service
TASD,Et pour parfaire le tout la musique très forte de l'espace lounge empêche toute conversation entre les convives ce qui est dommage car la cuisine est bonne dans son ensemble hormis les desserts qui nous ont été vendus comme desserts maison mais qui semblent plutôt sortir de chez Metro ou autres fournisseurs restauration!,"The review expressed negative opinion on ambience general for musique , negative opinion on food quality for desserts , positive opinion on food quality for cuisine"
TASD,Pour conclure la carte comporte quelques fautes d'orthographe.,The review expressed negative opinion on restaurant miscellaneous for NULL
TASD,Il suffirait de peu de chose pour améliorer l'ensemble.,The review expressed negative opinion on restaurant general for NULL
TASD,Une cuisine simple avec des produits frais et cuisinés maison.,"The review expressed positive opinion on food style_options for cuisine , positive opinion on food quality for produits"
TASD,Accueil chaleureux.,The review expressed positive opinion on service general for Accueil
TASD,Même les petits biscuits qui accompagnent le café sont faits maison.,The review expressed positive opinion on food quality for biscuits
TASD,"Rien à dire, simple mais très bon et très frais.",The review expressed positive opinion on food quality for NULL
TASD,Accueil au top !,The review expressed positive opinion on service general for Accueil
TASD,Restaurant sans pretention d'après la devanture mais avec une cuisine de qualité !,"The review expressed neutral opinion on restaurant miscellaneous for Restaurant , positive opinion on food quality for cuisine"
TASD,Kir offert avec une mise en appetit avec des rillettes et du saucisson.,The review expressed positive opinion on service general for NULL
TASD,"Peu de choix à la carte, mais c'est aussi comme ça qu'on a plus de chance de faire des bons plats!","The review expressed neutral opinion on food style_options for carte , positive opinion on food quality for plats"
TASD,Et c'est reussi !,The review expressed positive opinion on restaurant general for NULL
TASD,C'est ma cantine j'adore !,The review expressed positive opinion on restaurant general for NULL
TASD,Continuez comme ça je vous encourage chaudement !,The review expressed positive opinion on restaurant general for NULL
TASD,"Un local sympathique, un personnel très jeune, agréable, au bar comme au restaurant.","The review expressed positive opinion on ambience general for local , positive opinion on service general for personnel"
TASD,"Le rapport qualité-prix reste tendu, un peu cher pour les repas, même si l'espace est intéressant, entre les arbres.","The review expressed negative opinion on restaurant prices for NULL , negative opinion on food prices for repas , positive opinion on ambience general for espace , negative opinion on restaurant general for NULL , neutral opinion on food quality for repas"
TASD,L'intérêt serait d'y découvrir de jeunes artistes qui s'y produisent régulièrement.,The review expressed positive opinion on restaurant miscellaneous for NULL
TASD,"Malheureusement, ils ne sont guère respectés: mauvaise acoustique, public bruyant.",The review expressed negative opinion on ambience general for NULL
TASD,Il faudrait inviter les gérants à permettre un son écoutable.,The review expressed negative opinion on ambience general for NULL
TASD,"Le concept avait l'air sympa, mais de qui se moque t'on?",The review expressed negative opinion on restaurant general for NULL
