input_text_ids,input_text,target_text,prefix
1300636:4,"I highly recommend Cafe St . Bart ' s for their food , the ambience and wonderful service .","The review expressed opinion on [service general], opinion on [food quality], opinion on [ambience general]",AD
1303888:0,All the staff is absolutely professional ! !,The review expressed opinion on [service general],AD
1303888:2,But they do .,The review expressed opinion on [service general],AD
1303888:3,"( that is A MUST , but not every restaurant can do . . . )",The review expressed opinion on [service general],AD
1303888:5,"There ' s nice and quiet , small but enough for 6 ( or more ) .",The review expressed opinion on [ambience general],AD
1303984:0,This restaurant was way overhyped .,The review expressed opinion on [restaurant general],AD
1303984:1,My chow fun and chow see was really bland and oily .,The review expressed opinion on [food quality],AD
1303984:2,Okay - i don ' t mind the oily part ( cause most are cooked that way ) but it was way too bland .,The review expressed opinion on [food quality],AD
1303984:3,The scallion pancakes and fried dumplings were nothing out of the ordinary .,"The review expressed opinion on [food quality], opinion on [food quality]",AD
1308557:0,The service was the only thing good about this restaurant .,"The review expressed opinion on [restaurant general], opinion on [service general]",AD
1308557:1,"It ' s boring on the inside , and our sushi was pretty below average . . . the tuna was soggy and the other rolls had no flavor .","The review expressed opinion on [food quality], opinion on [food quality], opinion on [food quality], opinion on [ambience general]",AD
1308557:2,I definitely wouldn ' t go back .,The review expressed opinion on [restaurant general],AD
1310217:1,Their pad penang is delicious and everything else is fantastic .,The review expressed opinion on [food quality],AD
1310217:2,The price is reasonable although the service is poor .,"The review expressed opinion on [service general], opinion on [restaurant prices]",AD
1318537:0,fresh restaurant was amazing . . . . . . . . food was delicious and of course fresh .,"The review expressed opinion on [restaurant general], opinion on [food quality]",AD
1318537:1,"great for a romantic evening , or a fun evening with friends . . .","The review expressed opinion on [restaurant miscellaneous], opinion on [ambience general]",AD
1318537:2,I will be going back very soon .,The review expressed opinion on [restaurant general],AD
1318537:3,keep up the good work .,The review expressed opinion on [restaurant general],AD
1318537:4,Hats off to the chef .,The review expressed opinion on [food quality],AD
1328078:2,It was wonderful .,The review expressed opinion on [restaurant general],AD
1328078:3,"the salads are delicious , both refreshing and very spicy .",The review expressed opinion on [food quality],AD
1328078:4,We had Pam ' s special fried fish and it was amazing .,The review expressed opinion on [food quality],AD
1328078:5,too large for just two people but nothing was left .,"The review expressed opinion on [food quality], opinion on [food style_options]",AD
1335154:1,"Great vibe , lots of people .",The review expressed opinion on [ambience general],AD
1335154:3,"My husbands was perfect , my was well done and dry .","The review expressed opinion on [food quality], opinion on [food quality]",AD
1335154:4,"I didn ' t complain , I liked the atmosphere so much .",The review expressed opinion on [ambience general],AD
1335656:1,On a hot day it was fabulous to stop in and enjoy lunch .,The review expressed opinion on [restaurant general],AD
1335656:2,"Ambience is so cute and quaint , good for business although we were there on vacation .","The review expressed opinion on [restaurant miscellaneous], opinion on [ambience general]",AD
1335656:3,Salads were fantastic .,The review expressed opinion on [food quality],AD
1335656:4,Although we were looking for regular lettuce and some walnuts the salads we got were great .,The review expressed opinion on [food quality],AD
1335656:5,Ingredients are organic which is a real plus for me .,The review expressed opinion on [food quality],AD
1335656:6,We will be back .,The review expressed opinion on [restaurant general],AD
1338124:0,"This is some really good , inexpensive sushi .","The review expressed opinion on [food quality], opinion on [food prices]",AD
1338124:2,The spicy Tuna roll is huge and probably the best that I ' ve had at this price range .,"The review expressed opinion on [food quality], opinion on [food style_options], opinion on [food prices]",AD
1338124:3,The Yellowtail was particularly good as well .,The review expressed opinion on [food quality],AD
1338124:4,"I have reservations about the all you can eat deal , however - - the choices are fairly limited and you can probably order more food than you can eat for less than $ 18 by just going off the menu .","The review expressed opinion on [food style_options], opinion on [food prices]",AD
1338124:5,"In any event , this is a place I ' ll be sure to stop by again when I ' m in this part of town .",The review expressed opinion on [restaurant general],AD
1340075:0,Big Wong gets big Ups for a fine establishment .,The review expressed opinion on [restaurant general],AD
1340075:1,"They have it all - - great price , food , and service .","The review expressed opinion on [restaurant general], opinion on [service general], opinion on [food quality], opinion on [restaurant prices]",AD
1340075:2,The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can .,"The review expressed opinion on [service general], opinion on [ambience general]",AD
1340075:3,The food is prepared quickly and efficiently .,The review expressed opinion on [service general],AD
1340075:4,"And it all comes at a very reasonable price ( congee , noodles , and rice dishes are no more than $ 3 - 6 each ) .","The review expressed opinion on [food prices], opinion on [food prices], opinion on [food prices]",AD
