input_text_ids,input_text,target_text,prefix
1227999:2,"Then , to top things off , she dropped used silverware on my boyfriend ' s jacket and did not stop to apologize or clean the mess that was left on clothes . </s>",The review expressed [negative] opinion on [service general] for [NULL] </s>,TASD
1227999:3,Such a disappointment . . . </s>,The review expressed [negative] opinion on [service general] for [NULL] </s>,TASD
1227999:4,"Rude service , medicore food . . . there are tons of restaurants in NY . . . stay away from this one </s>","The review expressed [negative] opinion on [restaurant general] for [NULL], [negative] opinion on [service general] for [service], [neutral] opinion on [food quality] for [food] </s>",TASD
1230993:0,I had a grat time at Jekyll and Hyde ! </s>,The review expressed [positive] opinion on [restaurant general] for [Jekyll and Hyde] </s>,TASD
1230993:1,I loved everythig about it - especially the shows and actors . </s>,"The review expressed [positive] opinion on [restaurant general] for [NULL], [positive] opinion on [ambience general] for [shows], [positive] opinion on [ambience general] for [actors] </s>",TASD
1230993:2,Our server was very helpful and friendly . </s>,The review expressed [positive] opinion on [service general] for [server] </s>,TASD
1230993:3,I am bringing my whole family back next time . </s>,The review expressed [positive] opinion on [restaurant miscellaneous] for [NULL] </s>,TASD
1230993:4,The food was good too . </s>,The review expressed [positive] opinion on [food quality] for [food] </s>,TASD
1232468:0,The tuna and wasabe potatoes are excellent . </s>,"The review expressed [positive] opinion on [food quality] for [tuna], [positive] opinion on [food quality] for [wasabe potatoes] </s>",TASD
1232468:1,The outdoor atmosphere of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful . </s>,The review expressed [positive] opinion on [location general] for [outdoor atmosphere] </s>,TASD
1232468:2,"Inside is a little cramped , but to be expected . </s>",The review expressed [neutral] opinion on [ambience general] for [NULL] </s>,TASD
1232468:3,Service was prompt and courteous . </s>,The review expressed [positive] opinion on [service general] for [Service] </s>,TASD
1232468:4,This was a repeat visit and we ' ll definitely be back again . </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
1241906:0,"Great service , great food . </s>","The review expressed [positive] opinion on [service general] for [service], [positive] opinion on [food quality] for [food] </s>",TASD
1241906:1,Prices are in line . </s>,The review expressed [neutral] opinion on [restaurant prices] for [NULL] </s>,TASD
1241906:3,But too far east ! </s>,The review expressed [negative] opinion on [location general] for [NULL] </s>,TASD
1253117:1,"The pizza is delicious - they use fresh mozzarella instead of the cheap , frozen , shredded cheese common to most pizzaria ' s . </s>","The review expressed [positive] opinion on [food quality] for [pizza], [positive] opinion on [food quality] for [fresh mozzarella] </s>",TASD
1253117:2,"Two complaints - their appetizer selection stinks , it would be nice to get some mozzarella sticks on the menu . </s>",The review expressed [negative] opinion on [food style_options] for [appetizer selection] </s>,TASD
1253117:3,"Also , because it is so thin , it gets cold very quickly and its not that filling . </s>","The review expressed [negative] opinion on [food quality] for [NULL], [negative] opinion on [food style_options] for [NULL] </s>",TASD
1253117:5,Wait staff is blantently unappreciative of your business but its the best pie on the UWS ! </s>,"The review expressed [negative] opinion on [service general] for [Wait staff], [positive] opinion on [food quality] for [pie] </s>",TASD
1256373:0,By far the best salad I have had in a fast food restaurant . </s>,The review expressed [positive] opinion on [food quality] for [salad] </s>,TASD
1256373:1,fine dining restaurant quality . </s>,The review expressed [positive] opinion on [food quality] for [dining] </s>,TASD
1256373:2,Over 100 different choices to create your own . </s>,The review expressed [positive] opinion on [food style_options] for [NULL] </s>,TASD
1256373:3,A must try ! </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
1264954:0,"On a recent Sunday afternoon , a friend and I accidently found this great restaurant on our way to see the pulitzer prize winning play DOUBT . </s>",The review expressed [positive] opinion on [restaurant general] for [restaurant] </s>,TASD
1264954:1,"This was the perfect quiet , relaxing , and delicious accompaniment to our afternoon of theater . </s>","The review expressed [positive] opinion on [food quality] for [NULL], [positive] opinion on [ambience general] for [NULL] </s>",TASD
1264954:2,"The chicken pot pie is excpetiona , the cheeseburger huge and delictable , and the service professional wan warm . </s>","The review expressed [positive] opinion on [service general] for [service], [positive] opinion on [food quality] for [chicken pot pie], [positive] opinion on [food quality] for [cheeseburger], [positive] opinion on [food style_options] for [cheeseburger] </s>",TASD
1264954:3,"With so many poor experiences to be had in the theater district , is truly an excellent find ! </s>",The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
1264954:4,We will return many times for this oasis in mid - town . </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
1269216:1,The staff is no nonsense . </s>,The review expressed [positive] opinion on [service general] for [staff] </s>,TASD
1269216:2,The food options rule . </s>,The review expressed [positive] opinion on [food style_options] for [food] </s>,TASD
1269216:3,When I lived upstate for a while I would buy freeze the bagels and they would still be better than any else . </s>,The review expressed [positive] opinion on [food quality] for [bagels] </s>,TASD
1269216:4,Worth visiting the 1st Ave spot because it is the original store . </s>,The review expressed [positive] opinion on [restaurant miscellaneous] for [1st Ave spot] </s>,TASD
1275154:4,"He served me an Uni Hand roll , which I never had before , and let me tell you . . . IT WAS HEAVEN ! </s>",The review expressed [positive] opinion on [food quality] for [Uni Hand roll] </s>,TASD
1275154:6,The sake menu should not be overlooked ! </s>,The review expressed [positive] opinion on [drinks style_options] for [sake menu] </s>,TASD
1275154:7,"All in all , this midtown gem instantly became one of my favorite sushi restaurants in the city . </s>",The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
1275154:8,Try the lobster teriyaki and the rose special roll . </s>,"The review expressed [positive] opinion on [food quality] for [lobster teriyaki], [positive] opinion on [food quality] for [rose special roll] </s>",TASD
1280166:1,"Service was very good - prompt , attentive and non - intrusive . </s>",The review expressed [positive] opinion on [service general] for [Service] </s>,TASD
1280166:2,"Food was very good as well , considering that we tried the budget selection ( though I wish the pork belly that I ordered was roasted a bit longer , so that fat was more of a melt - in - your - mouth experience ) . </s>","The review expressed [positive] opinion on [food quality] for [Food], [negative] opinion on [food quality] for [pork belly] </s>",TASD
1280166:3,Wine list selection is good and wine - by - the - glass was generously filled to the top . </s>,"The review expressed [positive] opinion on [drinks style_options] for [Wine list selection], [positive] opinion on [drinks style_options] for [wine - by - the - glass] </s>",TASD
1280166:4,Traditional French decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation . </s>,"The review expressed [positive] opinion on [ambience general] for [Traditional French decour], [negative] opinion on [ambience general] for [hall] </s>",TASD
1280179:0,"I ' ve been to at Cafe Spice probably 5 - 8 times , it is probably still the best Indian restaurant around Union Square . </s>",The review expressed [positive] opinion on [restaurant general] for [Cafe Spice] </s>,TASD
1280179:1,"To sum it up : Service varies from good to mediorce , depending on which waiter you get ; generally it is just average Ok . </s>",The review expressed [neutral] opinion on [service general] for [Service] </s>,TASD
1280179:2,"Seating is always prompt , though the restaurant does fill up in the evening . </s>",The review expressed [positive] opinion on [service general] for [Seating] </s>,TASD
