prefix,input_text,target_text
ASD,Regardless of whether there are two people or two hundred people ahead of you the hostess will take your name and tell you Five minutes.,The review expressed [positive] opinion on [service]
ASD,The pizza is good though.,The review expressed [positive] opinion on [food]
ASD,bottles of wine are cheap and good.,"The review expressed [positive] opinion on [price], [positive] opinion on [food]"
ASD,You will not be disapointed at all.,The review expressed [positive] opinion on [anecdotes]
ASD,Walk-ins are risky too.,The review expressed [negative] opinion on [anecdotes]
ASD,"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",The review expressed [positive] opinion on [food]
ASD,They didn't give us the dinner special until we asked for it.,The review expressed [negative] opinion on [service]
ASD,You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,The review expressed [positive] opinion on [food]
ASD,"word of advice, save room for pasta dishes and never leave until you've had the tiramisu.",The review expressed [positive] opinion on [food]
ASD,Very good service and very good prices.,"The review expressed [positive] opinion on [price], [positive] opinion on [service]"
ASD,I recently went to this restaurant with some co-workers for lunch and had an amazing time.,The review expressed [positive] opinion on [anecdotes]
ASD,"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.",The review expressed [positive] opinion on [service]
ASD,Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY.,The review expressed [positive] opinion on [food]
ASD,Our food was great too!,The review expressed [positive] opinion on [food]
ASD,Open late (well as late as I ever got there and I'm a night person),The review expressed [positive] opinion on [anecdotes]
ASD,"The most annoying thing, though, is the fact that the servers seem to be trained to drive revenue.",The review expressed [negative] opinion on [service]
ASD,"Get your food to go, find a bench, and kick back with a plate of dumplings.",The review expressed [positive] opinion on [anecdotes]
ASD,"Please try the Filet Mignon, its just the most tender piece ever.",The review expressed [positive] opinion on [food]
ASD,"Everything we had was pretty good, but we have only been there once.",The review expressed [positive] opinion on [food]
ASD,"We were still sitting at the bar while we drank the sangria, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the bartender took it.",The review expressed [negative] opinion on [anecdotes]
ASD,Something about them being busy with holiday party's.,The review expressed [negative] opinion on [anecdotes]
ASD,The sake menu should not be overlooked!,The review expressed [positive] opinion on [food]
ASD,I would highly recommend.,The review expressed [positive] opinion on [anecdotes]
ASD,This place is great.,The review expressed [positive] opinion on [anecdotes]
ASD,the drinks are amazing and half off till 8pm.,"The review expressed [positive] opinion on [price], [positive] opinion on [food]"
ASD,i've been back to nha trang literally a hundred times for the beef cubes - they're that good.,The review expressed [positive] opinion on [food]
ASD,"With so many poor experiences to be had in the theater district, is truly an excellent find!",The review expressed [positive] opinion on [anecdotes]
ASD,This has got to be one of the most overrated restaurants in Brooklyn.,The review expressed [negative] opinion on [anecdotes]
ASD,"The service, wine selection, ambiance are all outstanding and deserve recognition.","The review expressed [positive] opinion on [food], [positive] opinion on [ambience], [positive] opinion on [service]"
ASD,"Went there last night for 2 year anniversery, and wasn't all that impressed.",The review expressed [negative] opinion on [anecdotes]
ASD,It was rather pathetic that it took them over an hour to seat us.,The review expressed [negative] opinion on [service]
ASD,"We were seated promptly as we had reservations, however after that the service was slow.",The review expressed [conflict] opinion on [service]
ASD,At first I was slightly skeptical because it was a sushi restaurant in the middle of NYC.,The review expressed [neutral] opinion on [anecdotes]
ASD,"It's really also the service, is good and the waiters are friendly.",The review expressed [positive] opinion on [service]
ASD,Suan was a recommendation that I am glad we heeded.,The review expressed [positive] opinion on [anecdotes]
ASD,"The food was pretty good, but a little flavorless and the portions very small, including dessert.",The review expressed [conflict] opinion on [food]
ASD,We visit at least once a month.,The review expressed [neutral] opinion on [anecdotes]
ASD,"It is set far from the small street it's on, and there is no traffic noise.",The review expressed [positive] opinion on [ambience]
ASD,"Also, the place is popular with families, so if you're bothered by children running loose like wild animals, come later at night to avoid them.",The review expressed [neutral] opinion on [ambience]
ASD,I'll keep this short.,The review expressed [neutral] opinion on [anecdotes]
ASD,I felt as though I were eating in Paris.,The review expressed [positive] opinion on [ambience]
ASD,Lived in Shanghai most of my life and thought the food was comparable to the flagship Green Bo restaurant there.,"The review expressed [neutral] opinion on [anecdotes], [positive] opinion on [food]"
ASD,"I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.","The review expressed [positive] opinion on [food], [positive] opinion on [ambience], [positive] opinion on [service]"
ASD,"However, it's not worth a special trip.",The review expressed [negative] opinion on [anecdotes]
ASD,Nice value.,The review expressed [positive] opinion on [price]
ASD,Gigino's in Wagner Park is so enjoyable.,The review expressed [positive] opinion on [anecdotes]
ASD,And it was quick which is very important.,The review expressed [positive] opinion on [service]
ASD,This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.,The review expressed [positive] opinion on [anecdotes]
ASD,All the NYU students love this place so it makes for a fun young atmosphere.,The review expressed [positive] opinion on [ambience]
ASD,The food here does a great service to the name (Cantonese that is...).,The review expressed [positive] opinion on [food]
ASD,"But, nothing stands out about the cooking.",The review expressed [neutral] opinion on [food]
ASD,Joya used to be a cool spot with decent food and a colorful - if not relaxed - atmosphere.,"The review expressed [positive] opinion on [food], [positive] opinion on [ambience]"
ASD,"If that's a problem, go to McDonald's and destroy your insides.",The review expressed [negative] opinion on [anecdotes]
ASD,The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality).,"The review expressed [positive] opinion on [price], [positive] opinion on [food]"
